what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331173844725
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173847854
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331173849441
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331173853047
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173859433
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331173863618
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331173880574
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331173883171
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331173884804
started,bundle,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.ui",1331173892710
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1331173892827
activated,view,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt.internal.lint.LintViewPart",1331173894288
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331173898081
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173898248
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331173898249
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1331173900109
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331173901103
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173903615
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1331173903615
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173904768
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173904871
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173907825
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173907825
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331173908756
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331173910026
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173923310
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331173923310
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1331173924780
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331173929226
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331173930389
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331173935872
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331173942312
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1331173946481
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331173948140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331173951170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331173951230
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331173956338
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331173958019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331173958618
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331173986125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331173991143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331173993197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331173995790
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1331174088236
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331174140081
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174140572
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174144938
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174189250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174203245
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174206228
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331174206383
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331174207607
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331174208123
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331174220720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174245581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174247885
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1331174247930
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1331174247931
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331174248014
error,log,,,"",1331174248158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174249505
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174271943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174295907
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1331174310472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174319823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1331174319895
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1331174320309
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331174326247
activated,view,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt.internal.lint.LintViewPart",1331174327775
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331174328726
closed,view,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt.internal.lint.LintViewPart",1331174328731
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331174330084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174332896
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174337906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1331174337943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174340327
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174364281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1331174364325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1331174364325
started,bundle,org.tigris.subversion.clientadapter.javahl,1.7.1.1,"org.tigris.subversion.clientadapter.javahl",1331174364444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174369810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174372158
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331174391407
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331174391582
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331174396694
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1331174397017
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331174397671
started,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1331174403495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174403632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174409477
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.Commit",1331174409581
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331174413840
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331174416627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174421299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174433244
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331174435981
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331174440260
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.SimplePush",1331174448484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174448780
started,bundle,org.eclipse.equinox.security.ui,1.1.0.v20101004,"org.eclipse.equinox.security.ui",1331174475007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174483151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331174484694
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331174486544
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331174488042
executed,command,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui.team.SimplePush",1331174493190
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174493488
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174493798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174493959
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174495053
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174496728
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174514238
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331174515712
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331174518238
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331174518729
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331174522080
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331174522894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174525154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174527544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174530998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174582276
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174590570
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174590701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174590718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174907764
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331174909792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174912355
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174962129
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331174985528
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175035705
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175036607
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175040794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175040960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175041811
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331175044371
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331175044820
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175045292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175047143
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1331175053820
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.1.v201108080010,"org.eclipse.jpt.jaxb.ui",1331175054286
started,bundle,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui",1331175054363
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1331175054500
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1331175054626
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1331175055012
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1331175055024
started,bundle,org.eclipse.jpt.jaxb.core,1.0.1.v201108080010,"org.eclipse.jpt.jaxb.core",1331175056087
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331175056290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175069312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175076445
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1331175077555
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331175091283
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331175091954
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175093258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175283236
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175287262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175289227
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1331175289294
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175295670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175301259
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.help.aboutAction",1331175301337
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331175303405
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331175305284
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331175344721
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331175345249
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175350610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175503108
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175540333
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175561811
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331175563402
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331175566980
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331175569676
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175574390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175642547
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331175643546
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175645447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175653113
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331175693091
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175696302
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175718725
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175721829
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175722479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175723029
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175723654
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175723694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175769495
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331175770245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331175772249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331176241479
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1331176243989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331176246061
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331176565753
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331176567130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177264759
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331177270285
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331177275327
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331177275390
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1331177280520
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331177281252
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1331177281293
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331177287336
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331177303052
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331177311138
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331177311761
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331177312382
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331177313857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331177314334
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331177363358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177368016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177622771
