what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331177624846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177627687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177667428
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177672965
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177674451
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177675349
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177675658
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676157
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676264
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676347
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676444
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676512
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676595
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676678
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676763
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1331177676847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177679140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177828927
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177834574
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177847888
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331177851896
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1331177853507
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331177874525
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331177875383
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1331177877527
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1331177877874
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1331177880507
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177883262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177947580
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177960516
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177961218
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177961646
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177962517
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177962553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177963540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1331177967671
